unesco_id,site_name,category,brief_description,ouv_statement,criteria,country,region,year_inscribed,latitude,longitude,is_endangered,is_transnational,iso_code,unesco_url
1555,Colonies of Benevolence,Cultural,"<p>The transnational serial property is an Enlightenment experiment in social reform. These cultural landscapes demonstrate an innovative, highly influential 19th-century model of pauper relief and of settler colonialism, which today is known as an agricultural domestic colony. The property encompasses four Colonies of Benevolence in three component parts: Frederiksoord-Wilhelminaoord and Veenhuizen in the Netherlands, and Wortel in Belgium. Together they bear witness to a 19th century experiment in social reform, an effort to alleviate urban poverty by establishing agricultural colonies in remote locations. Established in 1818, Frederiksoord (the Netherlands) is the earliest of these Colonies and home to the original headquarters of the Society of Benevolence, an association which aimed to reduce poverty at the national level. The other component parts were constructed between 1820 and 1823. In Frederiksoord-Wilhelminaoord, small farms along planted avenues were built for families and this Colony was referred to as ‘free’. Wortel is a hybrid Colony, first built for families and called ‘free’, later inhabited by beggars and vagrants and catalogued as ‘unfree’. In Veenhuizen large dormitory structures and larger centralized farms along planted avenues were built for orphans, beggars and vagrants that worked under the supervision of guards. This colony was called ‘unfree’. Each component part has a distinctive spatial character, connected to the target group for which it was built, and a specific organization of the work, with either family farms or institutions with working farms for groups of individuals. The Colonies were designed as panoptic settlements along orthogonal lines. They feature residential buildings, farm houses, churches and other communal facilities. At their peak in the mid-19th century, over 11,000 people lived in such Colonies in the Netherlands. In Belgium their number peaked at 6,000 in 1910.</p>",,(ii)(iv),"Belgium,Netherlands (Kingdom of the)",Europe and North America,2021,53.0422222222,6.3915888889,0,1,"be,nl",https://whc.unesco.org/en/list/1555
749,W-Arly-Pendjari Complex,Natural,"<p>This transnational extension (Benin, Burkina Faso) to the W National Park of Niger, inscribed in 1996 on the World Heritage List, cover a major expanse of intact Sudano-Sahelian savannah, with vegetation types including grasslands, shrub lands, wooded savannah and extensive gallery forests. It includes the largest and most important continuum of terrestrial, semi-aquatic and aquatic ecosystems in the West African savannah belt. The property is a refuge for wildlife species that have disappeared elsewhere in West Africa or are highly threatened. It is home to the largest population of elephants in West Africa and most of the large mammals typical of the region, such as the African Manatee, cheetah, lion and leopard. It also harbours the only viable population of lions in the region.</p>",,(ix)(x),"Benin,Burkina Faso,Niger",Africa,1996,11.8841666667,2.4877777778,0,1,"bf,bj,ne",https://whc.unesco.org/en/list/749
1140,"Koutammakou, the Land of the Batammariba",Cultural,"<p>The Koutammakou landscape in north-eastern Togo and neighbouring Benin is home to the Batammariba, whose remarkable mud tower-houses are known as <em>takienta</em> (<em>sikien</em> in the plural). Nature is strongly associated with the rituals and beliefs of society here. The landscape is exceptional due to the architecture of the tower-houses which reflect the social structure; its farmland and forest; and the associations between people and landscape. The buildings are grouped in villages, which also include ceremonial spaces, springs, sacred rocks and sites reserved for initiation ceremonies.</p>",,(v)(vi),"Benin,Togo",Africa,2004,10.1480833333,1.1002222222,0,1,"bj,tg",https://whc.unesco.org/en/list/1140
1504,Stećci Medieval Tombstone Graveyards,Cultural,"<p>This serial property combines 28 sites, located in Bosnia and Herzegovina, western Serbia, western Montenegro and central and southern Croatia, representing these cemeteries and regionally distinctive medieval tombstones, or stećci. The cemeteries, which date from the 12th to 16th centuries CE, are laid out in rows, as was the common custom in Europe from the Middle Ages. The stećci are mostly carved from limestone. They feature a wide range of decorative motifs and inscriptions that represent iconographic continuities within medieval Europe as well as locally distinctive traditions.</p>",,(iii)(vi),"Bosnia and Herzegovina,Croatia,Montenegro,Serbia",Europe and North America,2016,43.0922138889,17.9240527778,0,1,"ba,hr,me,rs",https://whc.unesco.org/en/list/1504
1380,Sangha Trinational,Natural,"<p>Situated in the north-western Congo Basin, where Cameroon, Central African Republic and Congo meet, the site encompasses three contiguous national parks totalling around 750,000 ha. Much of the site is unaffected by human activity and features a wide range of humid tropical forest ecosystems with rich flora and fauna, including Nile crocodiles and goliath tigerfish, a large predator. Forest clearings support herbaceous species and Sangha is home to considerable populations of forest elephants, critically endangered western lowland gorilla, and endangered chimpanzee. The site’s environment has preserved the continuation of ecological and evolutionary processes on a huge scale and great biodiversity, including many endangered animal species.</p>",,(ix)(x),"Cameroon,Central African Republic,Congo",Africa,2012,2.6094444444,16.5541666667,0,1,"cf,cg,cm",https://whc.unesco.org/en/list/1380
72,Kluane / Wrangell-St. Elias / Glacier Bay / Tatshenshini-Alsek,Natural,"<p>These parks comprise an impressive complex of glaciers and high peaks on both sides of the border between Canada (Yukon Territory and British Columbia) and the United States (Alaska). The spectacular natural landscapes are home to many grizzly bears, caribou and Dall's sheep. The site contains the largest non-polar icefield in the world.</p>",,(vii)(viii)(ix)(x),"Canada,United States of America",Europe and North America,1979,61.19758333,-140.9919722,0,1,"ca,us",https://whc.unesco.org/en/list/72
354,Waterton Glacier International Peace Park,Natural,"<p>In 1932 Waterton Lakes National Park (Alberta, Canada) was combined with the Glacier National Park (Montana, United States) to form the world's first International Peace Park. Situated on the border between the two countries and offering outstanding scenery, the park is exceptionally rich in plant and mammal species as well as prairie, forest, and alpine and glacial features.</p>",,(vii)(ix),"Canada,United States of America",Europe and North America,1995,48.99605556,-113.9041667,0,1,"ca,us",https://whc.unesco.org/en/list/354
1442,Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,Cultural,"<p>This property is a 5,000 km section of the extensive Silk Roads network, stretching from Chang’an/Luoyang, the central capital of China in the Han and Tang dynasties, to the Zhetysu region of Central Asia. It took shape between the 2nd century BC and 1st century AD and remained in use until the 16th century, linking multiple civilizations and facilitating far-reaching exchanges of activities in trade, religious beliefs, scientific knowledge, technological innovation, cultural practices and the arts. The thirty-three components included in the routes network include capital cities and palace complexes of various empires and Khan kingdoms, trading settlements, Buddhist cave temples, ancient paths, posthouses, passes, beacon towers, sections of The Great Wall, fortifications, tombs and religious buildings.</p>",,(ii)(iii)(v)(vi),"China,Kazakhstan,Kyrgyzstan",Asia and the Pacific,2014,34.3044444444,108.8572222222,0,1,"cn,kg,kz",https://whc.unesco.org/en/list/1442
205,Talamanca Range-La Amistad Reserves / La Amistad National Park,Natural,"<p>The location of this unique site in Central America, where Quaternary glaciers have left their mark, has allowed the fauna and flora of North and South America to interbreed. Tropical rainforests cover most of the area. Four different Indian tribes inhabit this property, which benefits from close co-operation between Costa Rica and Panama.</p>",,(vii)(viii)(ix)(x),"Costa Rica,Panama",Latin America and the Caribbean,1983,9.407083333,-82.93880556,0,1,"cr,pa",https://whc.unesco.org/en/list/205
155,Mount Nimba Strict Nature Reserve,Natural,"<p>Located on the borders of Guinea, Liberia and Côte d’Ivoire, Mount Nimba rises above the surrounding savannah. Its slopes are covered by dense forest at the foot of grassy mountain pastures. They harbour an especially rich flora and fauna, with endemic species such as the viviparous toad and chimpanzees that use stones as tools.</p>",,(ix)(x),"Côte d'Ivoire,Guinea",Africa,1981,7.60318,-8.39097,1,1,"ci,gn",https://whc.unesco.org/en/list/155
