unesco_id,site_name,category,region,country,latitude,longitude,brief_description,ouv_statement,criteria,confidence_v2,score_v2,stone_count_v2,stone_types_found_v2,stone_geological_class_v2,named_trade_stones_v2,decorative_minerals_v2,construction_terms_v2,architectural_elements_v2,matched_title_terms_v2,matched_categories_v2,unesco_url,is_general_building
80,Mont-Saint-Michel and its Bay,Cultural,Europe and North America,France,,,"Perched on a rocky islet in the midst of vast sandbanks exposed to powerful tides between Normandy and Brittany stand the 'Wonder of the West', a Gothic-style Benedictine abbey dedicated to the archangel St Michael, and the village that grew up in the shadow of its great walls. Built between the 11th and 16th centuries, the abbey is a technical and artistic tour de force, having had to adapt to the problems posed by this unique natural site.",,(i)(iii)(vi),LOW,2,0,,,,,,abbey; wall,,Criterion_i,https://whc.unesco.org/en/list/80,True
166,Sydney Opera House,Cultural,Asia and the Pacific,Australia,,,"Inaugurated in 1973, the Sydney Opera House is a great architectural work of the 20th century that brings together multiple strands of creativity and innovation in both architectural form and structural design. A great urban sculpture set in a remarkable waterscape, at the tip of a peninsula projecting into Sydney Harbour, the building has had an enduring influence on architecture. The Sydney Opera House comprises three groups of interlocking vaulted ‘shells’ which roof two main performance halls and a restaurant. These shell-structures are set upon a vast platform and are surrounded by terrace areas that function as pedestrian concourses. In 1957, when the project of the Sydney Opera House was awarded by an international jury to Danish architect Jørn Utzon, it marked a radically new approach to construction.",,(i),LOW,2,0,,,,,,roof; terrace,,Criterion_i,https://whc.unesco.org/en/list/166,True
240,Khajuraho Group of Monuments,Cultural,Asia and the Pacific,India,,,"The temples at Khajuraho were built during the Chandella dynasty, which reached its apogee between 950 and 1050. Only about 20 temples remain; they fall into three distinct groups and belong to two different religions – Hinduism and Jainism. They strike a perfect balance between architecture and sculpture. The Temple of Kandariya is decorated with a profusion of sculptures that are among the greatest masterpieces of Indian art.",,(i)(iii),LOW,2,0,,,,,,temple,,Criterion_i,https://whc.unesco.org/en/list/240,True
230,Abbey Church of Saint-Savin sur Gartempe,Cultural,Europe and North America,France,,,"Known as the 'Romanesque Sistine Chapel', the Abbey-Church of Saint-Savin contains many beautiful 11th- and 12th-century murals which are still in a remarkable state of preservation.",,(i)(iii),LOW,2,0,,,,,,abbey; church,,Criterion_i,https://whc.unesco.org/en/list/230,True
307,Statue of Liberty,Cultural,Europe and North America,United States of America,,,"Made in Paris by the French sculptor Bartholdi, in collaboration with Gustave Eiffel (who was responsible for the steel framework), this towering monument to liberty was a gift from France on the centenary of American independence. Inaugurated in 1886, the sculpture stands at the entrance to New York Harbour and has welcomed millions of immigrants to the United States ever since.",,(i)(vi),LOW,2,0,,,,,,tower,,Criterion_i,https://whc.unesco.org/en/list/307,True
131,City of Valletta,Cultural,Europe and North America,Malta,,,"The capital of Malta is inextricably linked to the history of the military and charitable Order of St John of Jerusalem. It was ruled successively by the Phoenicians, Greeks, Carthaginians, Romans, Byzantines, Arabs and the Order of the Knights of St John. Valletta’s 320 monuments, all within an area of 55 ha, make it one of the most concentrated historic areas in the world.",,(i)(vi),LOW,2,0,,,,,capital,capital,,Criterion_i,https://whc.unesco.org/en/list/131,True
364,Great Zimbabwe National Monument,Cultural,Africa,Zimbabwe,,,"The ruins of Great Zimbabwe – the capital of the Queen of Sheba, according to an age-old legend – are a unique testimony to the Bantu civilization of the Shona between the 11th and 15th centuries. The city, which covers an area of nearly 80 ha, was an important trading centre and was renowned from the Middle Ages onwards.",,(i)(iii)(vi),LOW,2,0,,,,,capital,capital,,Criterion_i,https://whc.unesco.org/en/list/364,True
574,Historic Town of Sukhothai and Associated Historic Towns,Cultural,Asia and the Pacific,Thailand,,,"Sukhothai was the capital of the first Kingdom of Siam in the 13th and 14th centuries. It has a number of fine monuments, illustrating the beginnings of Thai architecture. The great civilization which evolved in the Kingdom of Sukhothai absorbed numerous influences and ancient local traditions; the rapid assimilation of all these elements forged what is known as the 'Sukhothai style'.",,(i)(iii),LOW,2,0,,,,,capital,capital,,Criterion_i,https://whc.unesco.org/en/list/574,True
269,Benedictine Convent of St John at Müstair,Cultural,Europe and North America,Switzerland,,,"The Convent of Müstair, which stands in a valley in the Grisons, is a good example of Christian monastic renovation during the Carolingian period. It has Switzerland's greatest series of figurative murals, painted c. A.D. 800, along with Romanesque frescoes and stuccoes.",,(iii),LOW,2,0,,,,,,,,OUV_Materials,https://whc.unesco.org/en/list/269,True
88,Nubian Monuments from Abu Simbel to Philae,Cultural,Arab States,Egypt,,,"This outstanding archaeological area contains such magnificent monuments as the Temples of Ramses II at Abu Simbel and the Sanctuary of Isis at Philae, which were saved from the rising waters of the Nile thanks to the International Campaign launched by UNESCO, in 1960 to 1980.",,(i)(iii)(vi),LOW,2,0,,,,,,sanctuary,,Criterion_i,https://whc.unesco.org/en/list/88,True
201,Ancient City of Polonnaruwa,Cultural,Asia and the Pacific,Sri Lanka,,,"Polonnaruwa was the second capital of Sri Lanka after the destruction of Anuradhapura in 993. It comprises, besides the Brahmanic monuments built by the Cholas, the monumental ruins of the fabulous garden-city created by Parakramabahu I in the 12th century.",,(i)(iii)(vi),LOW,2,0,,,,,capital,capital,,Criterion_i,https://whc.unesco.org/en/list/201,True
89,Historic Cairo,Cultural,Arab States,Egypt,,,"Tucked away amid the modern urban area of Cairo lies one of the world's oldest Islamic cities, with its famous mosques, madrasas, hammams and fountains. Founded in the 10th century, it became the new centre of the Islamic world, reaching its golden age in the 14th century.",,(i)(v)(vi),LOW,2,0,,,,,,mosque,,Criterion_i,https://whc.unesco.org/en/list/89,True
271,Pilgrimage Church of Wies,Cultural,Europe and North America,Germany,,,"Miraculously preserved in the beautiful setting of an Alpine valley, the Church of Wies (1745&ndash;54), the work of architect Dominikus Zimmermann, is a masterpiece of Bavarian Rococo &ndash; exuberant, colourful and joyful.",,(i)(iii),LOW,2,0,,,,,,church,,Criterion_i,https://whc.unesco.org/en/list/271,True
144,Ruins of Kilwa Kisiwani and Ruins of Songo Mnara,Cultural,Africa,United Republic of Tanzania,,,"The remains of two great East African ports admired by early European explorers are situated on two small islands near the coast. From the 13th to the 16th century, the merchants of Kilwa dealt in gold, silver, pearls, perfumes, Arabian crockery, Persian earthenware and Chinese porcelain; much of the trade in the Indian Ocean thus passed through their hands.",,(iii),LOW,2,0,,,,,,,,OUV_Materials,https://whc.unesco.org/en/list/144,True
715,Rapa Nui National Park,Cultural,Latin America and the Caribbean,Chile,,,"Rapa Nui, the indigenous name of Easter Island, bears witness to a unique cultural phenomenon. A society of Polynesian origin that settled there c. A.D. 300 established a powerful, imaginative and original tradition of monumental sculpture and architecture, free from any external influence. From the 10th to the 16th century this society built shrines and erected enormous stone figures known as moai , which created an unrivalled cultural landscape that continues to fascinate people throughout the world.",,(i)(iii)(v),LOW,2,0,,,,,,shrine,,Criterion_i,https://whc.unesco.org/en/list/715,True
