Site ID,Site Name,Country,Architecture Type,Architecture Type_Ref,Architecture Type_Ext,Construction Period,Construction Period_Ref,Construction Period_Ext,Civilization,Civilization_Ref,Civilization_Ext,UNESCO Criteria,UNESCO Criteria_Ref,UNESCO Criteria_Ext,Mentioned Major Stone(s),Exploded Major Stone,Standardized Stone Name,Rock Class,Mentioned Major Stone(s)_Ref,Mentioned Major Stone(s)_Ext,Rock Class_Ref,Rock Class_Ext,Secondary Stone,Secondary Stone_Ref,Secondary Stone_Ext,Local Stone Name,Local Stone Name_Ref,Local Stone Name_Ext,Lithology,Lithology_Ref,Lithology_Ext,Geological Age,Geological Age_Ref,Geological Age_Ext,Formation,Formation_Ref,Formation_Ext,Colour,Colour_Ref,Colour_Ext,Texture,Texture_Ref,Texture_Ext,Minerals,Minerals_Ref,Minerals_Ext,Quarry,Quarry_Ref,Quarry_Ext,Quarry Country,Quarry Country_Ref,Quarry Country_Ext,Local vs Imported,Local vs Imported_Ref,Local vs Imported_Ext,Transport Distance,Transport Distance_Ref,Transport Distance_Ext,Structural Use,Structural Use_Ref,Structural Use_Ext,Decorative Use,Decorative Use_Ref,Decorative Use_Ext,Masonry Technique,Masonry Technique_Ref,Masonry Technique_Ext,Weathering,Weathering_Ref,Weathering_Ext,Replacement Stone,Replacement Stone_Ref,Replacement Stone_Ext,Restoration,Restoration_Ref,Restoration_Ext,Condition,Condition_Ref,Condition_Ext,UNESCO Mention,Other references,flag_extracted,Stone_Potential_Flag,Potential_Tier_Description,Index
194,Timgad,Algeria,"Roman town planning / Roman military colony / Defensive system, public conveniences, spectacles, religious complex; nan",Internal (DS/OUV),,Founded 100 A.D. (Trajan period); expansions in Severan period; modifications in Byzantine period (539 A.D.),Internal (DS/OUV),,Roman / Byzantine,Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,"Limestone, Marble",Limestone,Limestone,Sedimentary,Internal (DS/OUV),,Internal (DS/OUV),,,,,Local (Inferred for limestone); Precious marbles absent (mosaics used to offset absence),Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entire buildings constructed of stone; streets paved with large rectangular limestone slabs; reused blocks in Byzantine fortress,Internal (DS/OUV),,Sumptuous mosaics (offsetting absence of precious marbles),Internal (DS/OUV),,Orthogonal block / Ashlar / Reused Roman blocks in later Byzantine fortification,Internal (DS/OUV),,"Fragile structures affected by climbing, trampling, graffiti, and vehicle pressure during annual cultural festivals",Internal (DS/OUV),,,,,Reused blocks removed from Roman monuments for Byzantine fortress (539 AD); restoration along with ongoing excavations (1881–1960),Internal (DS/OUV),,Excellent,Internal (DS/OUV),,Yes,,,,Tier 9: Unflagged,
933,The Loire Valley between Sully-sur-Loire and Chalonnes,France,"Châteaux, Benedictine abbeys, medieval fortresses, country houses, troglodyte dwellings, bridges, dyke systems, ogival and Romanesque churches; nan",Internal (DS/OUV),,"Gallo-Roman times to 19th century (specifically Middle Ages, Renaissance, 15th–16th centuries)",Internal (DS/OUV),,"Gallo-Roman, Medieval French, Renaissance Western European",Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,Tufa and Slate,Tufa,Limestone,Sedimentary,Internal (DS/OUV),,,,,,,Tufa (Tuffeau),Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,Troglodyte sites (extracted local troglodyte cavities/quarries),Internal (DS/OUV),,France,Internal (DS/OUV),,Local,,,,,,"Building walls of châteaux, fortresses, abbeys, urban dwellings, ports, dyke systems",Internal (DS/OUV),,Architectural embellishments and Renaissance country house features,Internal (DS/OUV),,"Stonework (dykes/ports), troglodyte excavation, dressed stone masonry",Internal (DS/OUV),,,,,,,,"Regular maintenance, ongoing conservation works under Heritage Code",Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
1503,Nan Madol: Ceremonial Centre of Eastern Micronesia,Micronesia (Federated States of),"Remains of stone palaces, temples, tombs, mortuaries, domestic and residential domains, and seawalls / megalithic ceremonial centre; nan",Internal (DS/OUV),,1200–1500 CE (with ceremonial centre roots from ~1000 years ago),Internal (DS/OUV),,Saudeleur dynasty,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,"Basalt, Columnar Basalt, Coral Boulders",Coral Boulders,Coral Stone,Sedimentary,Internal (DS/OUV),,Internal (DS/OUV),,Coral boulders,Internal (DS/OUV),,,,,Basalt / Columnar Basalt,Internal (DS/OUV),,,,,,,,,,,Columnar structure,Internal (DS/OUV),,,,,Quarries elsewhere on Pohnpei Island,Internal (DS/OUV),,Micronesia (Federated States of) / Pohnpei Island,Internal (DS/OUV),,Local (transported from elsewhere on the island of Pohnpei),Internal (DS/OUV),,,,,"Islet perimeter walls, megalithic structures, temples, palaces, tombs, residential domains",Internal (DS/OUV),,,,,Massive columnar basalt stones laid using a distinctive 'header-stretcher technique',Internal (DS/OUV),,"Siltation of waterways, overgrowth of vegetation, mangrove encroachment, storm surge effects, stonework collapse",Internal (DS/OUV),,,,,No reconstructions of original elements (restoration/conservation management under development),Internal (DS/OUV),,Moderate,,,Yes,,,,Tier 9: Unflagged,
949,My Son Sanctuary,Viet Nam,Tower-temples (Religious and political capital of the Champa Kingdom); Architectural ensemble; nan,Internal (DS/OUV),,4th to 13th centuries CE,Internal (DS/OUV),,Champa Kingdom (Cham civilization / Dua Clan),Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",Internal (DS/OUV),,Sandstone (used for pillars and carved bas-reliefs),Sandstone (used for pillars,Sandstone,Sedimentary,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fired brick (main construction), Stone pillars",Internal (DS/OUV),,"Sandstone bas-reliefs (depicting scenes from Hindu mythology), Intricate carved-brick decorations",Internal (DS/OUV),,Brick construction with stone elements,Internal (DS/OUV),,Severe climatic conditions (flooding and high humidity),Internal (DS/OUV),,,,,Historical interventions under French and Polish expert guidance; Ongoing conservation by national and international teams,Internal (DS/OUV),,Moderate,,,Yes,,,,Tier 9: Unflagged,
757,Sceilg Mhichíl,Ireland,Indigenous dry stone masonry / Monastic settlement architecture; nan,Internal (DS/OUV),,Early Medieval (Monastery dedicated to St Michael between 950 and 1050; roots in 5th–6th century Christian monasticism),Internal (DS/OUV),,Early Medieval Irish Christian Monasticism,Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,Sandstone,Sandstone,Sandstone,Sedimentary,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,Sandstone (Devonian sandstone mentioned in notes/OUV),Internal (DS/OUV),,Devonian,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,Local / Indigenous,Internal (DS/OUV),,,,,"Cells, oratories, South Peak Hermitage, retaining walls, terraces, foundations, steps, paved areas",Internal (DS/OUV),,,,,Dry stone masonry (evolution of dry stone masonry techniques),Internal (DS/OUV),,Deeply eroded and weathered owing to exposed oceanic position; almost frost-free environment,Internal (DS/OUV),,,,,"Program of conservation works, structural consolidation, repair, and stabilization of steps/retaining walls since the late 1970s; rebuilding of upper retaining wall along St Michael's Church in 1880s",Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
1006,Neolithic Flint Mines at Spiennes (Mons),Belgium,"Building, Monument, Plan, Structure; nan",,,Neolithic (from the last third of the 5th millennium until the first half of the 3rd millennium),Internal (DS/OUV),,Michelsberg culture,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,"Chalk, Flint",Chalk,Chalk,Sedimentary,Internal (DS/OUV),,,,,,,Flint,Internal (DS/OUV),,Flint nodules within chalk plateaux,Internal (DS/OUV),,Neolithic / Cretaceous chalk formations,Internal (DS/OUV),,Chalk plateaux to the south-east of the city of Mons,Internal (DS/OUV),,,,,,,,,,,Neolithic Flint Mines at Spiennes (Petit Spiennes / Camp à Cayaux),Internal (DS/OUV),,Belgium,Internal (DS/OUV),,Local,Internal (DS/OUV),,,,,"Production of tools, long blades, and axes to fell trees; underground galleries and vertical shafts",Internal (DS/OUV),,,,,"'Striking' technique (freeing from below with support of a central chalk wall, shoring up, and lowering)",Internal (DS/OUV),,,,,,,,Modern installations for comfort and security,Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
1006,Neolithic Flint Mines at Spiennes (Mons),Belgium,"Building, Monument, Plan, Structure; nan",,,Neolithic (from the last third of the 5th millennium until the first half of the 3rd millennium),Internal (DS/OUV),,Michelsberg culture,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,"Chalk, Flint",Flint,Flint,Sedimentary,Internal (DS/OUV),,,,,,,Flint,Internal (DS/OUV),,Flint nodules within chalk plateaux,Internal (DS/OUV),,Neolithic / Cretaceous chalk formations,Internal (DS/OUV),,Chalk plateaux to the south-east of the city of Mons,Internal (DS/OUV),,,,,,,,,,,Neolithic Flint Mines at Spiennes (Petit Spiennes / Camp à Cayaux),Internal (DS/OUV),,Belgium,Internal (DS/OUV),,Local,Internal (DS/OUV),,,,,"Production of tools, long blades, and axes to fell trees; underground galleries and vertical shafts",Internal (DS/OUV),,,,,"'Striking' technique (freeing from below with support of a central chalk wall, shoring up, and lowering)",Internal (DS/OUV),,,,,,,,Modern installations for comfort and security,Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
689,As-Salt - The Place of Tolerance and Urban Hospitality,Jordan,"Residential, Public Buildings, Vernacular, Ottoman, Art Nouveau, Neo-Colonial; nan",Internal (DS/OUV),,Late Ottoman Period / Golden Age (1860s to 1920s),Internal (DS/OUV),,Ottoman Transjordanian / Levant,Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;",Internal (DS/OUV),,Limestone,Limestone,Limestone,Sedimentary,Internal (DS/OUV),,Internal (DS/OUV),,,,,Yellow Stone / Yellow Limestone,Internal (DS/OUV),,limestone,Internal (DS/OUV),,,,,,,,yellow,Internal (DS/OUV),,,,,,,,,,,Jordan,Internal (DS/OUV),,local,Internal (DS/OUV),,,,,"Public buildings and family residences (masonry walls, three-bay structures)",Internal (DS/OUV),,,,,"Skilled craftsmanship, central hallway and three-bay construction",Internal (DS/OUV),,,,,,,,Adaptive reuse projects and site-specific conservation plans for 22 historic buildings,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
984,Blaenavon Industrial Landscape,United Kingdom of Great Britain and Northern Ireland,"Industrial Landscape (Coal & iron mines, quarries, primitive railway system, furnaces, casting houses, workers' housing, water balance tower, church, workmen's hall, school); nan",Internal (DS/OUV),,"Late 18th Century to 19th Century (Furnaces c. 1789, St. Peter's Church 1804, Water Balance Tower 1839, Workmen's Hall 1894, Big Pit closed 1980)",Internal (DS/OUV),,British / Industrial Revolution (South Wales Industrial Era),Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,"Coal, Limestone, Fireclay, Iron Ore",Coal,Coal,Sedimentary,Internal (DS/OUV),,,,"Fireclay, Iron Ore",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,Mentioned local quarries in the surrounding landscape/valley,Internal (DS/OUV),,united kingdom,Internal (DS/OUV),,Local,Internal (DS/OUV),,,,,"Base of massive chimney, cast-iron pillars, water balance tower, furnaces, kilns, workers' housing, church, school, workmen's hall",Internal (DS/OUV),,,,,,,,,,,,,,"Extensive conservation work undertaken at Ironworks, Big Pit, town settlement, and landscape; St. Peter's School restored as WHS Interpretation Centre",Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
984,Blaenavon Industrial Landscape,United Kingdom of Great Britain and Northern Ireland,"Industrial Landscape (Coal & iron mines, quarries, primitive railway system, furnaces, casting houses, workers' housing, water balance tower, church, workmen's hall, school); nan",Internal (DS/OUV),,"Late 18th Century to 19th Century (Furnaces c. 1789, St. Peter's Church 1804, Water Balance Tower 1839, Workmen's Hall 1894, Big Pit closed 1980)",Internal (DS/OUV),,British / Industrial Revolution (South Wales Industrial Era),Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,"Coal, Limestone, Fireclay, Iron Ore",Limestone,Limestone,Sedimentary,Internal (DS/OUV),,,,"Fireclay, Iron Ore",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,Mentioned local quarries in the surrounding landscape/valley,Internal (DS/OUV),,united kingdom,Internal (DS/OUV),,Local,Internal (DS/OUV),,,,,"Base of massive chimney, cast-iron pillars, water balance tower, furnaces, kilns, workers' housing, church, school, workmen's hall",Internal (DS/OUV),,,,,,,,,,,,,,"Extensive conservation work undertaken at Ironworks, Big Pit, town settlement, and landscape; St. Peter's School restored as WHS Interpretation Centre",Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
984,Blaenavon Industrial Landscape,United Kingdom of Great Britain and Northern Ireland,"Industrial Landscape (Coal & iron mines, quarries, primitive railway system, furnaces, casting houses, workers' housing, water balance tower, church, workmen's hall, school); nan",Internal (DS/OUV),,"Late 18th Century to 19th Century (Furnaces c. 1789, St. Peter's Church 1804, Water Balance Tower 1839, Workmen's Hall 1894, Big Pit closed 1980)",Internal (DS/OUV),,British / Industrial Revolution (South Wales Industrial Era),Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,"Coal, Limestone, Fireclay, Iron Ore",Fireclay,Fireclay,Sedimentary,Internal (DS/OUV),,,,"Fireclay, Iron Ore",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,Mentioned local quarries in the surrounding landscape/valley,Internal (DS/OUV),,united kingdom,Internal (DS/OUV),,Local,Internal (DS/OUV),,,,,"Base of massive chimney, cast-iron pillars, water balance tower, furnaces, kilns, workers' housing, church, school, workmen's hall",Internal (DS/OUV),,,,,,,,,,,,,,"Extensive conservation work undertaken at Ironworks, Big Pit, town settlement, and landscape; St. Peter's School restored as WHS Interpretation Centre",Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
